KommentarId,QuellenId,Plattform,Datum,Length,KommentarDEU
70471466,2,ZeitOnline,20240619183903,192," Sehr schön, dass Gündogan jetzt offensiver eingesetzt wird. Das ist sein Spiel, das er auch im Verein spielt. Vorher musste er immer zurückgezogener spielen und kam daher weniger zur Geltung."
70471456,2,ZeitOnline,20240619183810,113,Toll gemacht von Gündoğan. Erst das 1:0 eingeleitet und dann das 2:0 selbst gemacht. Verdienter man of the match 
70471440,2,ZeitOnline,20240619183655,15,Deadly in pink!
70471435,2,ZeitOnline,20240619183603,20,Brot und Spiele ... 
70471428,2,ZeitOnline,20240619183552,205,"Und hier fahren nach einem popeligen Vorrundenspiel die Autokorsi rum, als ob man schon Europameister wäre.Die Deutschen in diesem Land scheinen wenig zu haben, über das sie sich freuen könnten, traurig..."
70471421,2,ZeitOnline,20240619183529,80,Das ist eine schlechte Nachricht für die Nörgler. Glückwunsch an die Mannschaft.
70471420,2,ZeitOnline,20240619183520,16,"fa, Schduágórda?"
70471401,2,ZeitOnline,20240619183300,128,Die Ungarn waren im Konter sehr gefährlich und stark. Um so wichtiger auch so ein Spiel sicher zu gewinnen! Chapeau Deutschland!
70471394,2,ZeitOnline,20240619183236,11,Gratuliere 
70471359,2,ZeitOnline,20240619182849,103,"Also die speziellen Neuer-Momente möchte ich nicht mehr missen.Neuer hat was, was ter Stegen nicht hat."
70471346,2,ZeitOnline,20240619182753,71,Um den Gegner zu verwirren natürlich. Die Ungarn rätseln immer noch....
70471302,2,ZeitOnline,20240619182443,141,"Freut mich insbesondere für Gündogan, dem manche Experten schon klar machen wollten, dass für ihn als Kapitän kein Platz in der Startelf sei."
70471288,2,ZeitOnline,20240619182346,124,"Ein großer Erfolg der Mannschaft, der hoffentlich endlich gegen die in der Bundesrepublik verbreitete Unzufriedenheit hilft."
70471275,2,ZeitOnline,20240619182243,75,weiß jemand warum wir ein Heimspiel im Auswärts-/Ausweichtrikot bestreiten?
70471248,2,ZeitOnline,20240619182054,167,"Wirklich interessant wird es wenn gegen England, Spanien oder Frankreich gespielt wird. Dass wir dieses Mal nicht so die Hammergruppe erwischt haben sollte klar sein. "
70471243,2,ZeitOnline,20240619182045,150,"Schönes Spiel! Glückwunsch und ""Bäh"" (ich weiß, dass das kindisch ist ;-)) an alle, die auch jetzt noch und wie immer das Haar in der Suppe finden...."
70471197,2,ZeitOnline,20240619181608,279,"Und wieder wird nach einem Vorrundensieg gegen einen unterklassigen Gegner übertrieben gejubelt. Die Spieler, die Fans und meine Nachbarn scheinen alle wahnsinnig geworden zu sein. In meinem Stadtteil böllern sie und schießen Raketen in die Luft. Man fühlt sich wie im Irrenhaus."
70471182,2,ZeitOnline,20240619181458,236,"Eine grundsolide Vorstellung mit eingesprengselten Highlights.Sorgen bereitet mir allein die Form von Sané.Hoffnung macht, dass Gündogan endlich vorne eingesetzt wird, wo er echte Stärken hat. Und dass nicht immer Bartels kommentiert..."
70471174,2,ZeitOnline,20240619181421,265,"Schöne Sache, und auch sehr gut, dass heute ein wesentlich stärkerer Gegner auf dem Platz stand. Ich bin mir nicht so sicher mit Havertz. Er hat natürlich sehr gute Anlagen, aber irgendwie ist er auch überall und nirgends und oftmals in seinen Aktionen zu ungenau. "
70471163,2,ZeitOnline,20240619181314,80,Sauber Jungs! Ekligen Gegner souverän besiegt. Wir freuen uns auf die Schweizer!
70471123,2,ZeitOnline,20240619180926,17,Traumhaft Jungs! 
70471108,2,ZeitOnline,20240619180754,105,Die EM wäre ja noch besser wenn man Profischiedsrichter einsetzen würde. Aber man kann nicht alles haben.
70471097,2,ZeitOnline,20240619180716,163,İlkay Gündoğan Ist ein super sympathischer Typ und fantastischer Scorer. Weiter so! Glückwunsch an die Mannschaft die kämpft und am Ende als Team verdient gewinnt.
70471079,2,ZeitOnline,20240619180544,64,Super Leistung. Die Elf steht verdient vorzeitig im Achtelfinale
70471070,2,ZeitOnline,20240619180503,182,Sané ist mein Einwechselwunder. Ich wundere mich jedesmal warum er eingewechselt wird. Eigentlich wundere Ich bereits wieso er überhaupt nominiert wurde. Grottenschlecht und Pomadig.
70471054,2,ZeitOnline,20240619180357,227,"Kein spektakuläres Spiel aber die 3p schmecken trotzdem. Mich hat eigentlich nur Sane gestört, bei ihm hab ich Flashbacks an vergangene Spiele vor meinem geistigen Auge gesehen. Nach 2 Spielen im Achtelfinale, so muss das sein "
70471018,2,ZeitOnline,20240619180054,266,"Hartes Stück Arbeit. Aber tolle Tore von Gündogan und Musiala, ein bärenstarker Tah und eine gute Mannschaftsleistung. Neuer hat gut gehalten, wackelt aber auch hier und da. Bevor er jetzt abgefeiert wird, fallen mir ein paar andere ein. Vor allem der Bundestrainer."
70471017,2,ZeitOnline,20240619180052,203,"Halten wir fest:Orban musste zusehen, wie Ungarn von einer deutschen Mannschaft in pinken(!) Trikots besiegt wurde.Und zu allem Überfluss auch noch durch die Tore von Deutschen mit Migrationshintergrund."
70470997,2,ZeitOnline,20240619175849,21,Schlaaaaaaaaaaaand!!!
70470992,2,ZeitOnline,20240619175805,185,"Solide Vorstellung gegen einen bemühten Gegner, dem das letzte Quentchen Glück vor dem Tor fehlte. Sané hat mich regelrecht aufgeregt, der verstolpert ja wirklich jeden Ball kläglichst."
70470990,2,ZeitOnline,20240619175754,119,"Wie lange ist es eigentlich noch 5x pro Spiel witzig, bei jedem Stuttgarter von einem ""Viehtschemeischter zu sprechen? "
70470984,2,ZeitOnline,20240619175716,111,Hallo Julian. Bitte den Sané beim nächsten Spiel nicht mehr einwechseln. Und danach bitte daheim lassen! Danke!
70470966,2,ZeitOnline,20240619175542,75,"Bin ich der einzige, der Panik schiebt, wenn der Ball Richtung Neuer geht? "
70551375,3,ZeitOnline,20240625134702,139,"Das D-Team,  Kroatien...Es werden wohl noch welche kommen. Wo bliebe sonst die echte Spannung, wenn´s die letzten Spielminuten nicht gäbe? "
70532528,3,ZeitOnline,20240624090838,349,"Hat eigentlich in der allgemeinen Freude schon jemand bemerkt, dass Sane bei dieser EM nach den bisherigen Einwechslungen kaum mal einen Ball zurück zum Mitspieler gebracht hat? Immer Kopf runter und rennen, um das eigene Erfolgserlebnis zu bekommen und dann entweder festgedribbelt oder nutzlose Abschlüsse gesucht, wo andere besser postiert waren."
70528997,3,ZeitOnline,20240624045107,98,Eins wurde gestern sonnenklar: Diese Mannschaft hat Grenzen.  https://search.app/MERpDGzZLUL1nxcdA
70528992,3,ZeitOnline,20240624045015,1048,"Sportlich läuft es ja rund, verglichen mit den letzten Turnieren. Aber was lernt die Welt über uns als Gastgeber: Im EM-Jahr bekommen wir es nicht hin, überall sinnvoll bespielbare Rasen zu haben - zum Teil, weil bei der Neuanschaffung im Jahr vor der EM zu Lasten der Qualität gespart wurde!Und die Fans lernen, dass die Abfahrtszeiten der Bahn nicht genau zu nehmen sind, sondern eher grobe Richtschnüre sind, plusminus 1-2 Stunden. Nein liebe Engländer, die ihr in Frankfurt vergeblich gewartet habt: Der Deutsche ist nicht mehr pünktlich - zumindest nicht, wenn er Bahn fährt.Einfach weil auch hier an der Infrasturktur gespart wurde. Ach ja, und für alle Fans aus anderen Ländern, die mit dem Auto zum Stadion wollen: Nein, unsere Autobahnen sind nicht mehr beispielhaft, sondern löchrig und immer verstopft und voll mit Baustellen, auf denen nie jemand arbeitet. Weil auch hier gespart wird.Fans aus anderen Ländern, die dann noch zufällig neben dem Sport in die übrigen Nachrichten schauen, lernen hierbei ein seltsames Wort: Schuldenbremse."
70528916,3,ZeitOnline,20240624044018,487,"Ich bin bislang mit der Mannschaft zufrieden. Dass ein ""echter"" Mittelstürmer nun schon zwei Mal aus dem Spiel heraus getroffen hat mit wenigen Einsatzminuten und Kai Havertz noch gar nicht, sollte allerdings ein Fingerzeig sein.Das war schon das Problem in Katar: Da spielte Müller immer in der Startelf als Zentrumsstürmer, was nicht seine Position ist, obwohl wir auch damals einen echten Zentrumsstürmer im Kader hatten, der zuverlässig getroffen hat, wenn er endlich spielen durfte."
70528487,3,ZeitOnline,20240624021436,140,Nur ein Unentschieden gegen die Schweiz. Der Rasen eine Katastrophe. Tah im Achtelfinale gesperrt. Und wer ist das Schuld? Genau. Die Ampel!
70528287,3,ZeitOnline,20240624003526,1402,"Einen Hänger pro Turnier braucht man wohl. Sollte man besser nicht wiederholen. Dazu ist man doch (trotz des glorreichen Auftakts) sogar offensiv zu harmlos und defensiv zu anfällig. Vorn ist man nicht variabel genug. Flanken und Standards fast immer wirkungslos. Distanzschüsse eher brachial als platziert. Die seltenen Abschlüsse meist Pflichtaufgabe für den Keeper. Das Standardrepertoire mit Kurzpässen lässt einen oft ratlos zurück, weil da zu oft in der Box umhergeirrt wird. Und wenn der Ball doch mal halbwegs ankommt, kann man ihn nicht verwerten. Annahme/Weiterleitung oft ungeschickt – oder niemand mitgelaufen. Technische Probleme bei Kopfbällen sehr auffällig. Timing inklusive. Hinten ist man behäbig und naiv. Oder geht ungeschickt in die Zweikämpfe und holt sich überflüssige Karten. Herausspielen wird schon bei mäßigem Pressing zu schnell aufgegeben. Zu früh und oft sieht man lange Bälle ins Nichts. Bei dem bisherigen Abschneiden und selbst im Vergleich zu Topfavoriten ist das natürlich Meckern über höchstes Niveau. Das würde ich aber wenigstens in Ansätzen dann mal gern von den Experten und Journalisten hören. Hitze war ja teilweise euphorisch. Bei Schweinsteiger hab ich schon gar nicht mehr hingehört und frage mich, warum die ARD da weniger bietet, als das ZDF schon mit den weniger bekannten Frauen, die da im Wechsel zwischen den launig-dialektischen Weltmeistern sitzen. "
70528117,3,ZeitOnline,20240623231949,270,"Havertz hat eine sehr starke Saison bei und mit Arsenal gespielt und passt gut zur 1. Offensivreihe mit Musiala, Wirtz, Gündogan und Kroos.Füllkrug ist gut als Joker und bringt auch etwas mit, aber gerade mit dem technischen Spieler der anderen … ich verstehe Nagelsmann"
70528080,3,ZeitOnline,20240623231215,117,"Daß Füllkrug kommen würde, war mir klar.Aber warum (fast) so spät?Hey, Nagelsmann: Bring Füllkrug & Beier früher ran!"
70528029,3,ZeitOnline,20240623230055,85,Berichten zufolge wird Maxi Beier im Schweizer Trainingslager immernoch festgehalten.
70528022,3,ZeitOnline,20240623225846,577,"Ist doch immer dasselbe: Es gibt bessere und schlechtere Spiele. Selbst bei den WM- und EM-Siegen waren immer auch schlechtere Spiele dabei.Man wird einfach von Spiel zu Spiel sehen müssen, wie es weitergeht. Geht es z.B. gegen England, wird das für jede Mannschaft schwer, da kann man keinen lockeren Sieg erwarten. Im Achtelfinale hat man sich 2014 gegen Algerien zu einem mühsamen 2:1 gegurkt und anschließend die WM gewonnen (u.a. mit dem legendären 7:1 gegen Brasilien).Gruppensieg ist jedenfalls schon mal nicht so übel, das Turnier hätte echt schlechter losgehen können."
70528011,3,ZeitOnline,20240623225558,69,"Völlig lösgelöst von den Regeln, pfeift der Schriri komplett ehrenlos"
70528007,3,ZeitOnline,20240623225512,136,"Rüdiger bringt in der Defensive nichts zustande und verletzt sich dann als er Füllkrugs Tor bejubelt. Hammer Leistung, Man of the Match!"
70527923,3,ZeitOnline,20240623223911,431,"Lange sah ich bekannte Schwierigkeiten gegen dicht gestaffelte Gegner: etwas langsam, fehlende Präzision, wenig Bewegung immer wieder durch die Mitte wuseln. Wenn die Gegner dann noch technisch gut sind und schnell umschalten brennt es lichterloh.Es freut mich, dass Raum und Füllkrug ein Gegenmittel aufgezeigt haben: Tempo über außen, Flanken auf einen echten Mittelstürmer. Füllkrug 10-15min eher? Egat, et hätt noch jotjejange."
70527922,3,ZeitOnline,20240623223907,696,"Ich hoffe, dass die gefühlten Lobeshymnen von Nagelsmann nach dem Spiel einzig dazu gedient haben, sich vor die Mannschaft zu stellen und sie vor Kritik zu schützen. Weil wirklich ernst kann er das nicht gemeint haben. Die Schweizer waren gefühlt immer gefährlicher, wenn sie den Ball mal hatten. Bis zum nicht gegebenen 1:0 war es von Deutschland ganz ok, und dann wurde es erst wieder besser, als das 2:0 der Schweiz nicht gegeben wurde. Dazwischen war es phasenweise Standfussball und ein einziges Zurückpassen. Kein Druck auf die Verteidiger, wenig bis keine Bewegung, einfach pomadig. Die Schweizer taktisch gut eingestellt. Hatte oft das Gefühl es stünden drei Schweizer mehr auf dem Feld. "
70527909,3,ZeitOnline,20240623223632,267,"Die deutsche Mannschaft war in allen drei Spielen gleich gut; nur die Gegner wurden immer besser. Gegen Kroatien, Serbien, England, Dänemark, die Niederlande, Österreich oder vielleicht sogar Frankreich reicht das vielleicht gerade noch so, aber gegen Spanien nicht. "
70527887,3,ZeitOnline,20240623223144,497,"Von den möglichen Gegnern her, wäre der zweite Platz wohl besser gewesen. In dem Turnierzweig, denn die DFB-Elf jetzt zu bestreiten hat werden Spanien, Frankreich, die Niederlande und Belgien aller Wahrscheinlichkeit auf dem Weg ins Finale warten (also nicht alle, aber Spanien wohl im Viertelfinale und im Halbfinale wahrscheinlich Frankreich, Niederlande oder Belgien). Im anderen Turnierzweig wären die Italiener und ansonsten wahrscheinlich nur die Engländer, aber die scheitern ohnehin immer."
70527876,3,ZeitOnline,20240623223006,189,"Die Schotten werden mir fehlen. Unglaublich, wie welch famose Fans heute in Stuttgart. Gewaltiger Durst  dabei aber stets fröhlich und voller Gesangsfreude. Da ist man sehr gerne Gastgeber."
70527869,3,ZeitOnline,20240623222901,100,"Muss mir die Schiedsrichterentscheidungen nochmal genau angucken, aber mein Gefühl schreit SCHIEBUNG"
70527852,3,ZeitOnline,20240623222606,591,"Ich möchte mal ein Loblied auf Niclas Füllkrug loswerden. Er ist eine, wie ich es in meiner eher einfachen Sprache zu sagen pflege, geile Sau. Wenn man seine Karriere im Profifußball sieht (von eher zweitklassigen Vereinen, Nürnberg, Hannover) und wennn man sieht, wie er von Bremen zu Dortmund sich hochgekämpft hat, und seit einiger Zeit, in quasi fortgeschrittenem Alter,  sich zu einem N11-Spieler hochgeboxt hat - chapeau!Das Gegenteil zu glattgeschnittenen Spielern wie XY. Eher einer, der mit seiner  Persönlichkeit einfach ein Jung aus der Mitte ist, Und er macht die scheiß Tore! :)"
70527803,3,ZeitOnline,20240623221708,632,"Ich werde die Schweizer gespannt weiterverfolgen. Das ist eine sehr kompakte und schwer zu bespielende Mannschaft, die nicht umsonst schon Frankreich aus dem Turnier gekegelt hat - und schwächer sind sie seitdem nicht geworden. Bei Deutschland lief es heute einfach nicht rund. Zu viele technische Fehler und ungenaue Abspiele (sogar bei Kroos!), Musiala leitet das Gegentor in einer Zone ein, in der er nicht dribbeln sollte und Havertz ist eben kein klassischer Stürmer und bislang meiner Meinung nach eher glück- und wirkungslos. Dennoch ein verdientes Unentschieden, und im nächsten Spiel läuft es vielleicht auch wieder besser."
70527801,3,ZeitOnline,20240623221703,505,"Danke Füllkrug. Kommt rein. Macht sein Tor. Fertig.Warum deutsche Bundetrainer lieber Hacke, eins, zwei, drei sehen wollen...keine Ahnung. Langsam, durchschaubar, ohne Drang nach vorn - aber mit 90% Ballbesitz. Ein Rückfall in Löw'sche und Flick'sche Zeiten. Und gibt es eigentlich ein Team mit harmloseren Standards ?Wie ein HSV (oder eine Nationalelf) mit Kaltz-Bananenflanken aber der Hrubesch auf der Bank.Nun gut - dennoch souverän für die K.O.Runden qualifiziert...also bisher alles richtig gemacht."
70527800,3,ZeitOnline,20240623221658,139,"Nach so einem Spiel ziehe ich mir immer die Partie Völler gegen Hartman von 2003 rein, dazu ein Weizen, und die Welt ist wieder in Ordnung."
70527789,3,ZeitOnline,20240623221527,916,"Ein ideenloses und mühsam langsames Standfußball-Tippkick-Spiel findet mit dem späten 1:1 ein glückliches Ende.Füllkrug rettet vor dem Debakel und dem sicheren Aus gegen Spanien oder Italien im Achtelfinale.Hätte die Schweizer so sicher kombiniert wie die Belgier die ersten 35 Minuten gegen Rumänien, Deutschland hätte krachend verloren. Es ist aber, nach den letzten Totalausfällen eine deutliche Steigerung festzustellen, weil man es nämlich endlich schafft die Ziele auch mit der Brechstange zu erreichen.Zudem war der Schiedsrichter eine sichere Bank für die Schweizer. Keine Elfer für Deutschland zu geben, beim gleichstarken Foul aber den erzielten Treffer abzuerkennen, das muss man erstmal sacken lassen.Egal, Ergebnisfußball ist besser als in Schönheit ausgeschieden zu sein. Im Halbfinale fragt niemand mehr nach der Vorrunde. Bis dahin muss Nagelsmann den Herren nochmal zeigen, wie man sich frei läuft. "
70527747,3,ZeitOnline,20240623220757,307,Was mich bei dieser EM wirklich genervt und den Spaß genommen hat sind die vielen zurückgenommenen Tore. Nicht mehr lange und die Torschützen werden nach einem Treffer erstmal fragend zum Schiri schauen bevor sie jubeln. Als Zuschauer warte ich jetzt auch immer erstmal ab ob das Tor regulär erzielt wurde 😭
70527735,3,ZeitOnline,20240623220619,148,"Tor wegen eines harmlosen Reinrutschers aberkannt, Elfer nicht gegeben...bei dem Schiri müssen wir nochmal über das Schweizer Bankgeheimnis reden :P"
