Tool,Radius_Manual,Radius_Model,F1_Score
German Sentiment Classification with BERT,0.2500000000000001,0.21000000000000005,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.22000000000000006,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.23000000000000007,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.24000000000000007,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.2500000000000001,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.2600000000000001,0.5995087133852429
German Sentiment Classification with BERT,0.2500000000000001,0.27000000000000013,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.28000000000000014,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.29000000000000015,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.30000000000000016,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.31000000000000016,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.3200000000000002,0.5995856803364442
German Sentiment Classification with BERT,0.2500000000000001,0.3300000000000002,0.5894426863572434
German Sentiment Classification with BERT,0.2500000000000001,0.3400000000000002,0.5811965811965812
German Sentiment Classification with BERT,0.2500000000000001,0.3500000000000002,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.3600000000000002,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.3700000000000002,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.3800000000000002,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.39000000000000024,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.40000000000000024,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.41000000000000025,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.42000000000000026,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.43000000000000027,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.4400000000000003,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.4500000000000003,0.5828338328338328
German Sentiment Classification with BERT,0.2500000000000001,0.4600000000000003,0.5832364153259676
German Sentiment Classification with BERT,0.2500000000000001,0.4700000000000003,0.5832364153259676
German Sentiment Classification with BERT,0.2500000000000001,0.4800000000000003,0.5832364153259676
German Sentiment Classification with BERT,0.2500000000000001,0.4900000000000003,0.5832364153259676
German Sentiment Classification with BERT,0.2600000000000001,0.15,0.6187402149967315
German Sentiment Classification with BERT,0.2600000000000001,0.16,0.6187402149967315
German Sentiment Classification with BERT,0.2600000000000001,0.17,0.6102614015572859
German Sentiment Classification with BERT,0.2600000000000001,0.18000000000000002,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.19000000000000003,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.20000000000000004,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.21000000000000005,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.22000000000000006,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.23000000000000007,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.24000000000000007,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.2500000000000001,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.2600000000000001,0.6101676909184548
German Sentiment Classification with BERT,0.2600000000000001,0.27000000000000013,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.28000000000000014,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.29000000000000015,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.30000000000000016,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.31000000000000016,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.3200000000000002,0.6102269378131447
German Sentiment Classification with BERT,0.2600000000000001,0.3300000000000002,0.6
German Sentiment Classification with BERT,0.2600000000000001,0.3400000000000002,0.5916305916305916
German Sentiment Classification with BERT,0.2600000000000001,0.3500000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.3600000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.3700000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.3800000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.39000000000000024,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.40000000000000024,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.41000000000000025,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.42000000000000026,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.43000000000000027,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.4400000000000003,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.4500000000000003,0.5931866640821865
German Sentiment Classification with BERT,0.2600000000000001,0.4600000000000003,0.593579537077989
German Sentiment Classification with BERT,0.2600000000000001,0.4700000000000003,0.593579537077989
German Sentiment Classification with BERT,0.2600000000000001,0.4800000000000003,0.593579537077989
German Sentiment Classification with BERT,0.2600000000000001,0.4900000000000003,0.593579537077989
German Sentiment Classification with BERT,0.27000000000000013,0.15,0.6187402149967315
German Sentiment Classification with BERT,0.27000000000000013,0.16,0.6187402149967315
German Sentiment Classification with BERT,0.27000000000000013,0.17,0.6102614015572859
German Sentiment Classification with BERT,0.27000000000000013,0.18000000000000002,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.19000000000000003,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.20000000000000004,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.21000000000000005,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.22000000000000006,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.23000000000000007,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.24000000000000007,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.2500000000000001,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.2600000000000001,0.6101676909184548
German Sentiment Classification with BERT,0.27000000000000013,0.27000000000000013,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.28000000000000014,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.29000000000000015,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.30000000000000016,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.31000000000000016,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.3200000000000002,0.6102269378131447
German Sentiment Classification with BERT,0.27000000000000013,0.3300000000000002,0.6
German Sentiment Classification with BERT,0.27000000000000013,0.3400000000000002,0.5916305916305916
German Sentiment Classification with BERT,0.27000000000000013,0.3500000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.3600000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.3700000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.3800000000000002,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.39000000000000024,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.40000000000000024,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.41000000000000025,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.42000000000000026,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.43000000000000027,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.4400000000000003,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.4500000000000003,0.5931866640821865
German Sentiment Classification with BERT,0.27000000000000013,0.4600000000000003,0.593579537077989
German Sentiment Classification with BERT,0.27000000000000013,0.4700000000000003,0.593579537077989
German Sentiment Classification with BERT,0.27000000000000013,0.4800000000000003,0.593579537077989
German Sentiment Classification with BERT,0.27000000000000013,0.4900000000000003,0.593579537077989
German Sentiment Classification with BERT,0.28000000000000014,0.15,0.5975896531452087
German Sentiment Classification with BERT,0.28000000000000014,0.16,0.5975896531452087
German Sentiment Classification with BERT,0.28000000000000014,0.17,0.5892857142857143
German Sentiment Classification with BERT,0.28000000000000014,0.18000000000000002,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.19000000000000003,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.20000000000000004,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.21000000000000005,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.22000000000000006,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.23000000000000007,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.24000000000000007,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.2500000000000001,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.2600000000000001,0.5893587425232996
German Sentiment Classification with BERT,0.28000000000000014,0.27000000000000013,0.5895770895770895
German Sentiment Classification with BERT,0.28000000000000014,0.28000000000000014,0.5895770895770895
German Sentiment Classification with BERT,0.28000000000000014,0.29000000000000015,0.5895770895770895
German Sentiment Classification with BERT,0.28000000000000014,0.30000000000000016,0.5895770895770895
